uid,namedLocation,domainID,siteID,plotID,setDate,collectDate,subsampleID,subsampleCode,taxonID,scientificName,sex,testingID,testingIDCode,archiveID,archiveIDCode,individualIDList
"5913bfee-2d75-426a-b42e-45bbc4744b6d","UNDE_072.mosquitoPoint.mos","D05","UNDE","UNDE_072","2023-08-09T23:13Z","2023-08-10T12:23Z","UNDE_072.20230810.0723.S.01",,"AEDSTI1","Aedes stimulans","F",,,"UNDE.2023.32.AEDSTI1.F.A",,"MOS.D05.001730"
"33eb8678-00ef-4ef4-ad5e-4aecf482cfa8","UNDE_072.mosquitoPoint.mos","D05","UNDE","UNDE_072","2023-08-09T23:13Z","2023-08-10T12:23Z","UNDE_072.20230810.0723.S.01",,"ANOPUN","Anopheles punctipennis","F",,,"UNDE.2023.32.ANOPUN.F.A",,
"e4ae3675-7310-4442-8f31-fc3a715f8e7b","UNDE_072.mosquitoPoint.mos","D05","UNDE","UNDE_072","2023-08-09T23:13Z","2023-08-10T12:23Z","UNDE_072.20230810.0723.S.01",,"AEDCAN3","Aedes canadensis canadensis","F",,,"UNDE.2023.32.AEDCAN3.F.A",,
"f49b8056-9a86-427a-a77b-2575ddd7326d","UNDE_072.mosquitoPoint.mos","D05","UNDE","UNDE_072","2023-08-09T23:13Z","2023-08-10T12:23Z","UNDE_072.20230810.0723.S.01",,"AEDPUN","Aedes punctor","F",,,"UNDE.2023.32.AEDPUN.F.A",,
"41876169-8c20-4c38-9ec5-bba89a6de4d3","UNDE_072.mosquitoPoint.mos","D05","UNDE","UNDE_072","2023-08-09T23:13Z","2023-08-10T12:23Z","UNDE_072.20230810.0723.S.01",,"AEDCIN","Aedes cinereus","F",,,"UNDE.2023.32.AEDCIN.F.A",,
"a61c7936-6849-4c55-b9cb-c520c9ba1a7f","UNDE_072.mosquitoPoint.mos","D05","UNDE","UNDE_072","2023-08-09T23:13Z","2023-08-10T12:23Z","UNDE_072.20230810.0723.S.01",,"AEDDIA","Aedes diantaeus","F",,,"UNDE.2023.32.AEDDIA.F.A",,
"ca8b8770-5a4e-4cdc-a139-a26feb85dbbf","UNDE_072.mosquitoPoint.mos","D05","UNDE","UNDE_072","2023-08-09T23:13Z","2023-08-10T12:23Z","UNDE_072.20230810.0723.S.01",,"CULMEL","Culiseta melanura","F",,,"UNDE.2023.32.CULMEL.F.A",,
"602abf40-93a8-4c87-b278-67a827894c3f","UNDE_072.mosquitoPoint.mos","D05","UNDE","UNDE_072","2023-08-09T23:13Z","2023-08-10T12:23Z","UNDE_072.20230810.0723.S.01",,"COQPER","Coquillettidia perturbans","M",,,"UNDE.2023.32.COQPER.M.A",,
"f45d0404-ac22-463e-b334-acfb3b70497c","UNDE_072.mosquitoPoint.mos","D05","UNDE","UNDE_072","2023-08-09T23:13Z","2023-08-10T12:23Z","UNDE_072.20230810.0723.S.01",,"AEDCOM","Aedes communis","F",,,"UNDE.2023.32.AEDCOM.F.A",,
"6806d159-11aa-475f-9f15-9448924f018f","UNDE_072.mosquitoPoint.mos","D05","UNDE","UNDE_072","2023-08-09T23:13Z","2023-08-10T12:23Z","UNDE_072.20230810.0723.S.01",,"AEDEXC","Aedes excrucians","F",,,"UNDE.2023.32.AEDEXC.F.A",,
"04bdfb61-82a9-4697-b527-305b784d47d9","UNDE_072.mosquitoPoint.mos","D05","UNDE","UNDE_072","2023-08-09T23:13Z","2023-08-10T12:23Z","UNDE_072.20230810.0723.S.01",,"COQPER","Coquillettidia perturbans","F",,,"UNDE.2023.32.COQPER.F.A",,
"f8ad7a26-c71f-44a8-b409-0d9fb1b1c4cb","UNDE_071.mosquitoPoint.mos","D05","UNDE","UNDE_071","2023-08-09T23:26Z","2023-08-10T12:44Z","UNDE_071.20230810.0744.S.01",,"AEDCIN","Aedes cinereus","F",,,"UNDE.2023.32.AEDCIN.F.A",,
"409ee0c0-2da7-47a6-8507-5d26eb651f83","UNDE_071.mosquitoPoint.mos","D05","UNDE","UNDE_071","2023-08-09T23:26Z","2023-08-10T12:44Z","UNDE_071.20230810.0744.S.01",,"CULMEL","Culiseta melanura","F",,,"UNDE.2023.32.CULMEL.F.A",,
"18f97ba8-f32c-4154-b293-790c77607b72","UNDE_071.mosquitoPoint.mos","D05","UNDE","UNDE_071","2023-08-09T23:26Z","2023-08-10T12:44Z","UNDE_071.20230810.0744.S.01",,"AEDFIT","Aedes fitchii","F",,,"UNDE.2023.32.AEDFIT.F.A",,
"4a017a5f-2e99-4ab3-af42-f8b74d397ff5","UNDE_071.mosquitoPoint.mos","D05","UNDE","UNDE_071","2023-08-09T23:26Z","2023-08-10T12:44Z","UNDE_071.20230810.0744.S.01",,"AEDPUN","Aedes punctor","F",,,"UNDE.2023.32.AEDPUN.F.A",,
"878fddde-fbad-4b3f-bd07-44c89719de2e","UNDE_071.mosquitoPoint.mos","D05","UNDE","UNDE_071","2023-08-09T23:26Z","2023-08-10T12:44Z","UNDE_071.20230810.0744.S.01",,"AEDCOM","Aedes communis","F",,,"UNDE.2023.32.AEDCOM.F.A",,
"cbd4a73a-27d6-49a5-8584-c4c87af8738e","UNDE_071.mosquitoPoint.mos","D05","UNDE","UNDE_071","2023-08-09T23:26Z","2023-08-10T12:44Z","UNDE_071.20230810.0744.S.01",,"AEDSPP","Aedes sp.","F",,,"UNDE.2023.32.AEDSPP.F.A",,
"f82a42a6-2c83-4f9f-be71-108be672534a","UNDE_071.mosquitoPoint.mos","D05","UNDE","UNDE_071","2023-08-09T23:26Z","2023-08-10T12:44Z","UNDE_071.20230810.0744.S.01",,"AEDPRO","Aedes provocans","F",,,"UNDE.2023.32.AEDPRO.F.A",,
"4d9d9f1c-cb0d-403a-9fb2-a023394ca60e","UNDE_071.mosquitoPoint.mos","D05","UNDE","UNDE_071","2023-08-09T23:26Z","2023-08-10T12:44Z","UNDE_071.20230810.0744.S.01",,"COQPER","Coquillettidia perturbans","M",,,"UNDE.2023.32.COQPER.M.A",,
"990b5b94-60ae-4af0-82bd-d3c6b8b96847","UNDE_071.mosquitoPoint.mos","D05","UNDE","UNDE_071","2023-08-09T23:26Z","2023-08-10T12:44Z","UNDE_071.20230810.0744.S.01",,"COQPER","Coquillettidia perturbans","F",,,"UNDE.2023.32.COQPER.F.A",,
"d1fc41c0-a59f-40f8-bfcc-560b1e8e799c","UNDE_071.mosquitoPoint.mos","D05","UNDE","UNDE_071","2023-08-09T23:26Z","2023-08-10T12:44Z","UNDE_071.20230810.0744.S.01",,"AEDDIA","Aedes diantaeus","F",,,"UNDE.2023.32.AEDDIA.F.A",,
"0cafd50f-b356-4c8d-b779-27267f7cdf55","UNDE_071.mosquitoPoint.mos","D05","UNDE","UNDE_071","2023-08-09T23:26Z","2023-08-10T12:44Z","UNDE_071.20230810.0744.S.01",,"AEDSTI1","Aedes stimulans","F",,,"UNDE.2023.32.AEDSTI1.F.A",,
"3eabbe7a-8951-4cab-bff0-d65c6eb3c7cd","UNDE_071.mosquitoPoint.mos","D05","UNDE","UNDE_071","2023-08-09T23:26Z","2023-08-10T12:44Z","UNDE_071.20230810.0744.S.01",,"AEDEXC","Aedes excrucians","F",,,"UNDE.2023.32.AEDEXC.F.A",,
"2e7cfe1e-2015-4ec9-a6f3-76a4f297aa1a","UNDE_071.mosquitoPoint.mos","D05","UNDE","UNDE_071","2023-08-09T23:26Z","2023-08-10T12:44Z","UNDE_071.20230810.0744.S.01",,"AEDCAN3","Aedes canadensis canadensis","F",,,"UNDE.2023.32.AEDCAN3.F.A",,
"6693a961-10e5-46da-97e2-16ea8919cc2d","UNDE_071.mosquitoPoint.mos","D05","UNDE","UNDE_071","2023-08-09T23:26Z","2023-08-10T12:44Z","UNDE_071.20230810.0744.S.01",,"AEDVEX","Aedes vexans","F",,,"UNDE.2023.32.AEDVEX.F.A",,
"df56c592-01ce-470c-9a00-9aa5f37b7559","UNDE_071.mosquitoPoint.mos","D05","UNDE","UNDE_071","2023-08-09T23:26Z","2023-08-10T12:44Z","UNDE_071.20230810.0744.S.01",,"ANOPUN","Anopheles punctipennis","F",,,"UNDE.2023.32.ANOPUN.F.A",,
"cb4d0ecf-1b2d-46c6-bd81-c55c40049e0c","UNDE_071.mosquitoPoint.mos","D05","UNDE","UNDE_071","2023-08-09T23:26Z","2023-08-10T12:44Z","UNDE_071.20230810.0744.S.01",,"ANOWAL","Anopheles walkeri","F",,,"UNDE.2023.32.ANOWAL.F.A",,
"82bc02ca-227d-4872-97f3-07198765ca4f","UNDE_071.mosquitoPoint.mos","D05","UNDE","UNDE_071","2023-08-09T23:26Z","2023-08-10T12:44Z","UNDE_071.20230810.0744.S.01",,"CULMOR","Culiseta morsitans","F",,,"UNDE.2023.32.CULMOR.F.A",,
"9d082f8a-794d-4456-b7ad-e275d5db36bf","UNDE_066.mosquitoPoint.mos","D05","UNDE","UNDE_066","2023-08-09T23:35Z","2023-08-10T12:55Z","UNDE_066.20230810.0755.S.01",,"AEDSTI","Aedes sticticus","F",,,,,"MOS.D05.001743"
"ad4591e8-2a3f-4413-b056-d57b884fac86","UNDE_066.mosquitoPoint.mos","D05","UNDE","UNDE_066","2023-08-09T23:35Z","2023-08-10T12:55Z","UNDE_066.20230810.0755.S.01",,"AEDDIA","Aedes diantaeus","F",,,"UNDE.2023.32.AEDDIA.F.A",,
"d51ec357-dc45-4c3a-83a7-3c938a6d5a04","UNDE_066.mosquitoPoint.mos","D05","UNDE","UNDE_066","2023-08-09T23:35Z","2023-08-10T12:55Z","UNDE_066.20230810.0755.S.01",,"AEDCOM","Aedes communis","F",,,"UNDE.2023.32.AEDCOM.F.A",,
"5004de5e-5565-442b-a502-331dba4d8d6b","UNDE_066.mosquitoPoint.mos","D05","UNDE","UNDE_066","2023-08-09T23:35Z","2023-08-10T12:55Z","UNDE_066.20230810.0755.S.01",,"AEDFIT","Aedes fitchii","F",,,"UNDE.2023.32.AEDFIT.F.A",,
"42fc8327-46ab-43fa-a77d-ebad8b5cd587","UNDE_066.mosquitoPoint.mos","D05","UNDE","UNDE_066","2023-08-09T23:35Z","2023-08-10T12:55Z","UNDE_066.20230810.0755.S.01",,"AEDSPP","Aedes sp.","F",,,"UNDE.2023.32.AEDSPP.F.A",,
"8cb474bc-6459-4746-be6a-2a5844044ed3","UNDE_066.mosquitoPoint.mos","D05","UNDE","UNDE_066","2023-08-09T23:35Z","2023-08-10T12:55Z","UNDE_066.20230810.0755.S.01",,"AEDCAN3","Aedes canadensis canadensis","F",,,"UNDE.2023.32.AEDCAN3.F.A",,
"00578649-673c-40b5-a991-2b0f86e1cc85","UNDE_066.mosquitoPoint.mos","D05","UNDE","UNDE_066","2023-08-09T23:35Z","2023-08-10T12:55Z","UNDE_066.20230810.0755.S.01",,"AEDCIN","Aedes cinereus","F",,,"UNDE.2023.32.AEDCIN.F.A",,
"6cdbef66-ba98-4659-a5a9-e8c280c4551b","UNDE_066.mosquitoPoint.mos","D05","UNDE","UNDE_066","2023-08-09T23:35Z","2023-08-10T12:55Z","UNDE_066.20230810.0755.S.01",,"AEDPUN","Aedes punctor","F",,,"UNDE.2023.32.AEDPUN.F.A",,
"7a365409-97d6-413d-957a-3944df2c2b6a","UNDE_066.mosquitoPoint.mos","D05","UNDE","UNDE_066","2023-08-09T23:35Z","2023-08-10T12:55Z","UNDE_066.20230810.0755.S.01",,"COQPER","Coquillettidia perturbans","F",,,"UNDE.2023.32.COQPER.F.A",,
"07e2adcf-a77c-4b24-9eff-f42093ddee40","UNDE_066.mosquitoPoint.mos","D05","UNDE","UNDE_066","2023-08-09T23:35Z","2023-08-10T12:55Z","UNDE_066.20230810.0755.S.01",,"CULMOR","Culiseta morsitans","F",,,"UNDE.2023.32.CULMOR.F.A",,
"c41d6262-8d88-4d49-be25-387ae903ab6c","UNDE_066.mosquitoPoint.mos","D05","UNDE","UNDE_066","2023-08-09T23:35Z","2023-08-10T12:55Z","UNDE_066.20230810.0755.S.01",,"AEDEXC","Aedes excrucians","F",,,"UNDE.2023.32.AEDEXC.F.A",,
"f22cb2d9-cc7f-4144-8898-7ec7238b4490","UNDE_075.mosquitoPoint.mos","D05","UNDE","UNDE_075","2023-08-09T23:41Z","2023-08-10T13:07Z","UNDE_075.20230810.0807.S.01",,"COQPER","Coquillettidia perturbans","F",,,"UNDE.2023.32.COQPER.F.A",,
"6bcb05c6-2ca5-4c06-b0d6-defd26ce0d39","UNDE_075.mosquitoPoint.mos","D05","UNDE","UNDE_075","2023-08-09T23:41Z","2023-08-10T13:07Z","UNDE_075.20230810.0807.S.01",,"AEDFIT","Aedes fitchii","F",,,"UNDE.2023.32.AEDFIT.F.A",,
"a01412d4-7a67-4fa1-8dd4-72f8716f4df1","UNDE_075.mosquitoPoint.mos","D05","UNDE","UNDE_075","2023-08-09T23:41Z","2023-08-10T13:07Z","UNDE_075.20230810.0807.S.01",,"AEDVEX","Aedes vexans","F",,,"UNDE.2023.32.AEDVEX.F.A",,
"60fd0b20-4a57-47f9-81d1-61137537af12","UNDE_075.mosquitoPoint.mos","D05","UNDE","UNDE_075","2023-08-09T23:41Z","2023-08-10T13:07Z","UNDE_075.20230810.0807.S.01",,"ANOWAL","Anopheles walkeri","F",,,,,"MOS.D05.001772"
"cafea574-ee51-4550-a892-338dce7e0e33","UNDE_075.mosquitoPoint.mos","D05","UNDE","UNDE_075","2023-08-09T23:41Z","2023-08-10T13:07Z","UNDE_075.20230810.0807.S.01",,"AEDDIA","Aedes diantaeus","F",,,"UNDE.2023.32.AEDDIA.F.A",,
"b57c1f9b-449d-4f11-bbe7-3c7791aaf7ad","UNDE_075.mosquitoPoint.mos","D05","UNDE","UNDE_075","2023-08-09T23:41Z","2023-08-10T13:07Z","UNDE_075.20230810.0807.S.01",,"AEDCOM","Aedes communis","F",,,"UNDE.2023.32.AEDCOM.F.A",,
"74433f37-308c-45dc-8d2b-2ffdd1d8ec9e","UNDE_075.mosquitoPoint.mos","D05","UNDE","UNDE_075","2023-08-09T23:41Z","2023-08-10T13:07Z","UNDE_075.20230810.0807.S.01",,"COQPER","Coquillettidia perturbans","M",,,"UNDE.2023.32.COQPER.M.A",,"MOS.D05.001799|MOS.D05.001800"
"2e951cb0-155e-4685-b10b-27618e9fe3b9","UNDE_075.mosquitoPoint.mos","D05","UNDE","UNDE_075","2023-08-09T23:41Z","2023-08-10T13:07Z","UNDE_075.20230810.0807.S.01",,"AEDCIN","Aedes cinereus","F",,,"UNDE.2023.32.AEDCIN.F.A",,
"1a56e9c8-4ede-4b04-8315-0e5a8b0d0cb3","UNDE_075.mosquitoPoint.mos","D05","UNDE","UNDE_075","2023-08-09T23:41Z","2023-08-10T13:07Z","UNDE_075.20230810.0807.S.01",,"AEDSPP","Aedes sp.","F",,,"UNDE.2023.32.AEDSPP.F.A",,
"eab680e3-58da-4151-8130-7eebc33e8b48","UNDE_075.mosquitoPoint.mos","D05","UNDE","UNDE_075","2023-08-09T23:41Z","2023-08-10T13:07Z","UNDE_075.20230810.0807.S.01",,"AEDPUN","Aedes punctor","F",,,"UNDE.2023.32.AEDPUN.F.A",,
"e8b25a38-4363-4c8c-ba16-a5d7f55ede94","UNDE_075.mosquitoPoint.mos","D05","UNDE","UNDE_075","2023-08-09T23:41Z","2023-08-10T13:07Z","UNDE_075.20230810.0807.S.01",,"AEDEXC","Aedes excrucians","F",,,"UNDE.2023.32.AEDEXC.F.A",,
"9be479a4-cccb-44fb-8288-43ee2592af77","UNDE_075.mosquitoPoint.mos","D05","UNDE","UNDE_075","2023-08-09T23:41Z","2023-08-10T13:07Z","UNDE_075.20230810.0807.S.01",,"AEDCAN3","Aedes canadensis canadensis","F",,,"UNDE.2023.32.AEDCAN3.F.A",,
"d5060604-8c32-43fb-bf77-7b85e0fb4244","UNDE_075.mosquitoPoint.mos","D05","UNDE","UNDE_075","2023-08-09T23:41Z","2023-08-10T13:07Z","UNDE_075.20230810.0807.S.01",,"ANOPUN","Anopheles punctipennis","F",,,"UNDE.2023.32.ANOPUN.F.A",,
"7c9db294-fba6-41a7-b1c3-936d51e5f69f","UNDE_073.mosquitoPoint.mos","D05","UNDE","UNDE_073","2023-08-09T23:47Z","2023-08-10T13:22Z","UNDE_073.20230810.0822.S.01",,"AEDVEX","Aedes vexans","F",,,"UNDE.2023.32.AEDVEX.F.A",,
"09b2d55a-9b42-45b6-b2a7-9d4495e45bd0","UNDE_073.mosquitoPoint.mos","D05","UNDE","UNDE_073","2023-08-09T23:47Z","2023-08-10T13:22Z","UNDE_073.20230810.0822.S.01",,"AEDCIN","Aedes cinereus","F",,,"UNDE.2023.32.AEDCIN.F.A",,
"40983326-29ec-4dd9-a732-3db94b186fbf","UNDE_073.mosquitoPoint.mos","D05","UNDE","UNDE_073","2023-08-09T23:47Z","2023-08-10T13:22Z","UNDE_073.20230810.0822.S.01",,"AEDCOM","Aedes communis","F",,,"UNDE.2023.32.AEDCOM.F.A",,
"2cd76a43-94aa-42ec-96fe-efd76ec1bb01","UNDE_073.mosquitoPoint.mos","D05","UNDE","UNDE_073","2023-08-09T23:47Z","2023-08-10T13:22Z","UNDE_073.20230810.0822.S.01",,"AEDPUN","Aedes punctor","F",,,"UNDE.2023.32.AEDPUN.F.A",,
"b6fc6154-4248-4d2e-9bf3-568a8a10625c","UNDE_073.mosquitoPoint.mos","D05","UNDE","UNDE_073","2023-08-09T23:47Z","2023-08-10T13:22Z","UNDE_073.20230810.0822.S.01",,"COQPER","Coquillettidia perturbans","F",,,"UNDE.2023.32.COQPER.F.A",,
"691137e1-99d0-4821-a750-9d08f62fa628","UNDE_073.mosquitoPoint.mos","D05","UNDE","UNDE_073","2023-08-09T23:47Z","2023-08-10T13:22Z","UNDE_073.20230810.0822.S.01",,"AEDCAN3","Aedes canadensis canadensis","F",,,"UNDE.2023.32.AEDCAN3.F.A",,
"8cee43b0-324a-426d-879b-47de1d57258f","UNDE_073.mosquitoPoint.mos","D05","UNDE","UNDE_073","2023-08-09T23:47Z","2023-08-10T13:22Z","UNDE_073.20230810.0822.S.01",,"CULMEL","Culiseta melanura","F",,,"UNDE.2023.32.CULMEL.F.A",,
"069e8c24-4a06-44ad-9dca-34b057045b19","UNDE_073.mosquitoPoint.mos","D05","UNDE","UNDE_073","2023-08-09T23:47Z","2023-08-10T13:22Z","UNDE_073.20230810.0822.S.01",,"CULMOR","Culiseta morsitans","F",,,"UNDE.2023.32.CULMOR.F.A",,
"0ebbc370-9a7c-43dd-a4b5-8ecb8103c01c","UNDE_073.mosquitoPoint.mos","D05","UNDE","UNDE_073","2023-08-09T23:47Z","2023-08-10T13:22Z","UNDE_073.20230810.0822.S.01",,"AEDFIT","Aedes fitchii","F",,,"UNDE.2023.32.AEDFIT.F.A",,
"d3dbde68-3f0e-47d2-94a1-0476db9e03a7","UNDE_073.mosquitoPoint.mos","D05","UNDE","UNDE_073","2023-08-09T23:47Z","2023-08-10T13:22Z","UNDE_073.20230810.0822.S.01",,"AEDEXC","Aedes excrucians","F",,,"UNDE.2023.32.AEDEXC.F.A",,
"19305a6a-87a3-4ca1-9480-8ea77532462b","UNDE_073.mosquitoPoint.mos","D05","UNDE","UNDE_073","2023-08-09T23:47Z","2023-08-10T13:22Z","UNDE_073.20230810.0822.S.01",,"AEDDIA","Aedes diantaeus","F",,,"UNDE.2023.32.AEDDIA.F.A",,"MOS.D05.001663|MOS.D05.001664"
"29d7b0be-97bd-4fd4-a1fd-86fad1923791","UNDE_070.mosquitoPoint.mos","D05","UNDE","UNDE_070","2023-08-09T23:55Z","2023-08-10T13:36Z","UNDE_070.20230810.0836.S.01",,"COQPER","Coquillettidia perturbans","M",,,"UNDE.2023.32.COQPER.M.A",,
"5afdc5c8-e4b1-4bbc-9085-186c31b37a38","UNDE_070.mosquitoPoint.mos","D05","UNDE","UNDE_070","2023-08-09T23:55Z","2023-08-10T13:36Z","UNDE_070.20230810.0836.S.01",,"AEDSPP","Aedes sp.","F",,,"UNDE.2023.32.AEDSPP.F.A",,
"8f596d90-74fb-4d0a-8246-2b002de6ed33","UNDE_070.mosquitoPoint.mos","D05","UNDE","UNDE_070","2023-08-09T23:55Z","2023-08-10T13:36Z","UNDE_070.20230810.0836.S.01",,"AEDVEX","Aedes vexans","F",,,"UNDE.2023.32.AEDVEX.F.A",,
"43550e79-1bac-403f-b6c7-61454e02a6cb","UNDE_070.mosquitoPoint.mos","D05","UNDE","UNDE_070","2023-08-09T23:55Z","2023-08-10T13:36Z","UNDE_070.20230810.0836.S.01",,"AEDSTI1","Aedes stimulans","F",,,"UNDE.2023.32.AEDSTI1.F.A",,
"18400d36-a35a-45ab-983f-755cda4f8360","UNDE_070.mosquitoPoint.mos","D05","UNDE","UNDE_070","2023-08-09T23:55Z","2023-08-10T13:36Z","UNDE_070.20230810.0836.S.01",,"CULMEL","Culiseta melanura","F",,,"UNDE.2023.32.CULMEL.F.A",,
"f77bcfbb-001e-4fb4-874b-d945a228f969","UNDE_070.mosquitoPoint.mos","D05","UNDE","UNDE_070","2023-08-09T23:55Z","2023-08-10T13:36Z","UNDE_070.20230810.0836.S.01",,"ANOPUN","Anopheles punctipennis","F",,,"UNDE.2023.32.ANOPUN.F.A",,
"a5f32625-e369-4aed-b2a1-ec53fe742a59","UNDE_070.mosquitoPoint.mos","D05","UNDE","UNDE_070","2023-08-09T23:55Z","2023-08-10T13:36Z","UNDE_070.20230810.0836.S.01",,"AEDCIN","Aedes cinereus","F",,,"UNDE.2023.32.AEDCIN.F.A",,
"1869e070-bb50-4ac7-bb81-7ab998e2c29d","UNDE_070.mosquitoPoint.mos","D05","UNDE","UNDE_070","2023-08-09T23:55Z","2023-08-10T13:36Z","UNDE_070.20230810.0836.S.01",,"COQPER","Coquillettidia perturbans","F",,,"UNDE.2023.32.COQPER.F.A",,
"9c1a0d26-193a-4f4b-895e-404499ca53e7","UNDE_070.mosquitoPoint.mos","D05","UNDE","UNDE_070","2023-08-09T23:55Z","2023-08-10T13:36Z","UNDE_070.20230810.0836.S.01",,"AEDEXC","Aedes excrucians","F",,,"UNDE.2023.32.AEDEXC.F.A",,
"8a7c24cd-a989-4351-9a09-0f3056919d44","UNDE_070.mosquitoPoint.mos","D05","UNDE","UNDE_070","2023-08-09T23:55Z","2023-08-10T13:36Z","UNDE_070.20230810.0836.S.01",,"AEDPUN","Aedes punctor","F",,,"UNDE.2023.32.AEDPUN.F.A",,
"e2df1223-19a5-4b80-8d3d-d2d2e64538e9","UNDE_070.mosquitoPoint.mos","D05","UNDE","UNDE_070","2023-08-09T23:55Z","2023-08-10T13:36Z","UNDE_070.20230810.0836.S.01",,"AEDCOM","Aedes communis","F",,,"UNDE.2023.32.AEDCOM.F.A",,
"b14dca2f-98af-4492-b1d9-b0071a433040","UNDE_070.mosquitoPoint.mos","D05","UNDE","UNDE_070","2023-08-09T23:55Z","2023-08-10T13:36Z","UNDE_070.20230810.0836.S.01",,"CULMOR","Culiseta morsitans","F",,,"UNDE.2023.32.CULMOR.F.A",,"MOS.D05.001843|MOS.D05.001844"
"bdc52357-9697-4420-a21a-452b4fc26ff2","UNDE_070.mosquitoPoint.mos","D05","UNDE","UNDE_070","2023-08-09T23:55Z","2023-08-10T13:36Z","UNDE_070.20230810.0836.S.01",,"AEDDIA","Aedes diantaeus","F",,,"UNDE.2023.32.AEDDIA.F.A",,
"10ab96e5-0eb8-42c5-b170-c6417956d390","UNDE_067.mosquitoPoint.mos","D05","UNDE","UNDE_067","2023-08-10T00:11Z","2023-08-10T13:51Z","UNDE_067.20230810.0851.S.01",,"AEDSPP","Aedes sp.","F",,,"UNDE.2023.32.AEDSPP.F.A",,
"5284c582-81de-41d5-8997-12807b16d698","UNDE_067.mosquitoPoint.mos","D05","UNDE","UNDE_067","2023-08-10T00:11Z","2023-08-10T13:51Z","UNDE_067.20230810.0851.S.01",,"AEDFIT","Aedes fitchii","F",,,"UNDE.2023.32.AEDFIT.F.A",,
"8ad6fb9f-0cd4-486c-af83-fc70b8e1d195","UNDE_067.mosquitoPoint.mos","D05","UNDE","UNDE_067","2023-08-10T00:11Z","2023-08-10T13:51Z","UNDE_067.20230810.0851.S.01",,"AEDCOM","Aedes communis","F",,,"UNDE.2023.32.AEDCOM.F.A",,
"cc6ae1b3-0a94-4ce7-aa9e-219815feb8a6","UNDE_067.mosquitoPoint.mos","D05","UNDE","UNDE_067","2023-08-10T00:11Z","2023-08-10T13:51Z","UNDE_067.20230810.0851.S.01",,"CULMEL","Culiseta melanura","F",,,"UNDE.2023.32.CULMEL.F.A",,
"e1726a8e-46c9-4bd2-8d82-e7203dbe08cb","UNDE_067.mosquitoPoint.mos","D05","UNDE","UNDE_067","2023-08-10T00:11Z","2023-08-10T13:51Z","UNDE_067.20230810.0851.S.01",,"ANOPUN","Anopheles punctipennis","F",,,"UNDE.2023.32.ANOPUN.F.A",,
